Time,Latitude,Longitude
421,30.31940533024375,120.0292946220669
422,30.31939201792586,120.0292976742786
423,30.3193800713473,120.0293033184115
424,30.31937221482835,120.0293059652283
425,30.3193616875937,120.0293102820376
426,30.31935022962561,120.0293150798744
427,30.31934108754961,120.0293174789434
428,30.31932733107288,120.0293250220168
429,30.31931693032794,120.029330866854
430,30.31930719196154,120.0293317936239
431,30.31929508470024,120.0293373068393
432,30.31928466412868,120.02934167687
433,30.31927634425994,120.0293461885273
434,30.31925841672441,120.0293538654597
435,30.31924373604254,120.0293597273231
436,30.3192238432617,120.0293679954099
437,30.31920340075458,120.0293778199331
438,30.31919200304016,120.0293809182904
439,30.31917640484448,120.0293897969764
440,30.31916526952359,120.0293911111748
441,30.3191483474197,120.0293997552402
442,30.31913084649664,120.0294057396974
443,30.31911361330405,120.0294149370158
444,30.31909664166106,120.0294215352415
445,30.31908150677938,120.0294248603266
446,30.31906579679897,120.0294313327605
447,30.3190457055053,120.0294366465072
448,30.31902522827496,120.0294441985343
449,30.31900513418992,120.0294516092642
450,30.31898903722788,120.0294645954602
451,30.31896961141578,120.0294639658343
452,30.31894914102406,120.0294739603842
453,30.31892906724222,120.0294792137232
454,30.31890535238415,120.029490018256
455,30.31888677150332,120.0294920999221
456,30.31886339822159,120.029501768465
457,30.31884769395479,120.02951012395
458,30.3188165242447,120.0295199298868
459,30.31878566891006,120.0295206452404
460,30.31875729415625,120.0294677646423
461,30.31875295167299,120.029422867838
462,30.31874212368729,120.0293711661732
463,30.3187334889399,120.0293196861515
464,30.31873133376702,120.0292840038182
465,30.31872273006148,120.0292483125574
466,30.31870773273631,120.0291971928701
467,30.31868855996401,120.0291397406186
468,30.318686436634,120.0290977539929
469,30.31866950869057,120.0290517840129
470,30.31865687492194,120.0289861220996
471,30.31865477389942,120.0289400126109
472,30.31864220289633,120.0289076720736
473,30.31862760329095,120.0288493131737
474,30.31862760266482,120.0288120913744
475,30.31860274175018,120.0287592780524
476,30.31859038886223,120.0287058400407
477,30.31858218186905,120.0286457143612
478,30.31856583739248,120.0285909653732
479,30.31855769864227,120.028533413012
480,30.31854553296014,120.0284592588817
481,30.31852336080966,120.0283739383782
482,30.31851533870611,120.0282805839431
483,30.3184973721574,120.0282170906148
484,30.31847753932044,120.0281607541047
485,30.31846570428059,120.0281096729713
486,30.31846373567729,120.0280589545167
487,30.31845391662884,120.0280077915086
488,30.31844217815703,120.0279635939664
489,30.31842466952311,120.0278954020752
490,30.31841125627146,120.0278353741686
491,30.31839787761411,120.0277709782257
492,30.31837122405774,120.0276877982706
493,30.31837122350048,120.0276201266337
494,30.31834470690987,120.0275465475779
495,30.31832710428774,120.0274423012495
496,30.31830518584024,120.0273606812481
497,30.3182964443574,120.0272976750469
498,30.318287717642,120.0272213513326
499,30.31827465566047,120.0271406284066
500,30.3182486318301,120.0270288353116
501,30.31823998616759,120.0269397328888
502,30.31821413829635,120.0268377128365
503,30.31819697896688,120.0267581589763
504,30.31819269763162,120.0266784611409
505,30.31816708852161,120.0265598836723
506,30.31813737387119,120.0263980466082
507,30.3180994253122,120.0262553691092
508,30.31809522572614,120.0261722558425
509,30.3180784647993,120.026077206404
510,30.31803680764182,120.0259937509425
511,30.31803265941769,120.0258458105963
512,30.31800785047859,120.025722461405
513,30.31798316510931,120.0256561682632
514,30.31798316388052,120.0255519622384
515,30.31796268498103,120.0254163006862
516,30.31794229101331,120.0253417342328
517,30.31793415591135,120.0252350878636
518,30.31790175277993,120.0251289214039
519,30.31788160813479,120.0250425064784
520,30.31784954715422,120.0248904103205
521,30.31783757756317,120.0247988676949
522,30.31782563712682,120.0247075483056
523,30.31780976227384,120.0246216864449
524,30.31777628747999,120.0244435812475
525,30.31776372822698,120.0242934179952
526,30.31775745698266,120.0241761489089
527,30.31775745776563,120.0240655596053
528,30.31773242393408,120.0239483591548
529,30.3177324248484,120.0238119828057
530,30.31770747691439,120.0236500356139
531,30.31769503501252,120.0235530759371
